date,week,stems_ordered,customer_id,crop_id
10/19/2022,42,14175,267,2
10/19/2022,42,41700,224,1
10/19/2022,42,11000,224,1
10/20/2022,42,2310,267,2
10/20/2022,42,25000,220,2
10/20/2022,42,35078,270,2
10/20/2022,42,54980,270,1
10/20/2022,42,14140,39,2
10/20/2022,42,3000,81,1
10/20/2022,42,1000,39,1
10/20/2022,42,1700,69,1
10/20/2022,42,10000,161,2
10/21/2022,42,700,39,1
10/21/2022,42,39900,220,2
10/21/2022,42,4025,267,2
10/21/2022,42,8800,259,1
10/21/2022,42,2500,103,1
10/21/2022,42,6800,69,1
10/21/2022,42,5400,224,1
10/21/2022,42,10650,270,1
10/21/2022,42,16980,39,2
10/21/2022,42,36958,270,2
10/22/2022,42,4020,39,1
10/22/2022,42,24180,39,2
10/22/2022,42,30964,270,2
10/22/2022,42,4025,267,2
10/22/2022,42,3000,81,1
10/22/2022,42,25000,220,2
10/22/2022,42,20200,161,2
10/22/2022,42,33700,270,1
10/23/2022,42,7075,267,2
10/23/2022,42,6500,270,1
10/23/2022,42,33648,270,2
10/23/2022,42,13880,39,2
10/23/2022,42,12756,220,2
10/23/2022,42,300,39,1
10/23/2022,42,10200,161,2
10/24/2022,43,27596,270,2
10/24/2022,43,27530,270,1
10/24/2022,43,31450,220,2
10/24/2022,43,10600,224,1
10/24/2022,43,35550,267,2
10/24/2022,43,4200,69,1
10/24/2022,43,25140,39,2
10/24/2022,43,4000,69,1
10/24/2022,43,3600,39,1
10/24/2022,43,2500,103,1
10/24/2022,43,20600,259,1
10/24/2022,43,3000,81,1
10/24/2022,43,3200,259,1
10/24/2022,43,10200,161,2
10/25/2022,43,48700,224,1
10/25/2022,43,10000,161,2
10/25/2022,43,8980,267,2
10/25/2022,43,3900,69,1
10/25/2022,43,25884,270,2
10/25/2022,43,4800,69,1
10/25/2022,43,8000,259,1
10/25/2022,43,9150,270,1
10/26/2022,43,28300,220,2
10/26/2022,43,36180,270,1
10/26/2022,43,10000,161,2
10/26/2022,43,600,39,1
10/26/2022,43,24039,39,2
10/26/2022,43,70416,270,2
10/26/2022,43,16850,69,1
10/26/2022,43,10600,224,1
10/26/2022,43,12375,267,2
10/27/2022,43,26200,39,2
10/27/2022,43,4000,69,1
10/27/2022,43,45990,270,1
10/27/2022,43,4563,220,2
10/27/2022,43,30664,270,2
10/27/2022,43,1580,39,1
10/27/2022,43,42560,267,2
10/27/2022,43,14300,161,2
10/27/2022,43,2500,81,1
10/27/2022,43,14800,259,1
10/28/2022,43,15000,270,1
10/28/2022,43,24240,39,2
10/28/2022,43,20400,161,2
10/28/2022,43,2600,259,1
10/28/2022,43,29364,270,2
10/28/2022,43,270,75,1
10/28/2022,43,1500,39,1
10/28/2022,43,8500,69,1
10/29/2022,43,27724,161,2
10/29/2022,43,50184,270,2
10/29/2022,43,10290,267,2
10/29/2022,43,8000,69,1
10/29/2022,43,25892,39,2
10/29/2022,43,4563,220,2
10/29/2022,43,1800,70,1
10/29/2022,43,1989,39,1
10/29/2022,43,30700,270,1
10/29/2022,43,3500,81,1
10/30/2022,43,6500,69,1
10/30/2022,43,10000,259,1
10/30/2022,43,4980,267,2
10/30/2022,43,44110,39,2
10/30/2022,43,3500,103,1
10/30/2022,43,3500,103,1
10/30/2022,43,1080,270,1
10/30/2022,43,300,39,1
10/30/2022,43,43988,270,2
10/31/2022,44,10300,224,1
10/31/2022,44,170,75,1
10/31/2022,44,28032,270,2
10/31/2022,44,35550,267,2
10/31/2022,44,2060,39,1
10/31/2022,44,3500,81,1
10/31/2022,44,4400,259,1
10/31/2022,44,15800,220,2
10/31/2022,44,36340,39,2
10/31/2022,44,30400,270,1
10/31/2022,44,9400,69,1
10/31/2022,44,2000,127,1
11/1/2022,44,1000,81,1
11/1/2022,44,20920,39,2
11/1/2022,44,5500,270,1
11/1/2022,44,12600,220,2
11/1/2022,44,6700,69,1
11/1/2022,44,15518,161,2
11/1/2022,44,8000,259,1
11/1/2022,44,6100,267,2
11/1/2022,44,23132,270,2
11/1/2022,44,1760,39,1
11/1/2022,44,41600,224,1
11/2/2022,44,12375,267,2
11/2/2022,44,32720,270,1
11/2/2022,44,8700,220,2
11/2/2022,44,19099,39,2
11/2/2022,44,75984,270,2
11/2/2022,44,7250,69,1
11/2/2022,44,2200,39,1
11/2/2022,44,10300,224,1
11/3/2022,44,3700,267,2
11/3/2022,44,24463,220,2
11/3/2022,44,10500,161,2
11/3/2022,44,1980,39,1
11/3/2022,44,3600,69,1
11/3/2022,44,46460,270,1
11/3/2022,44,17200,259,1
11/3/2022,44,77918,270,2
11/3/2022,44,18200,39,2
11/3/2022,44,3800,81,1
11/4/2022,44,37240,39,2
11/4/2022,44,5600,69,1
11/4/2022,44,2360,39,1
11/4/2022,44,36776,270,2
11/4/2022,44,27700,220,2
11/4/2022,44,13410,270,1
11/4/2022,44,2800,259,1
11/4/2022,44,5000,70,1
11/4/2022,44,2000,103,1
11/5/2022,44,27480,270,1
11/5/2022,44,12800,220,2
11/5/2022,44,12300,161,2
11/5/2022,44,5860,267,2
11/5/2022,44,2200,39,1
11/5/2022,44,60,104,1
11/5/2022,44,33696,270,2
11/5/2022,44,6940,69,1
11/5/2022,44,28480,39,2
11/6/2022,44,10000,259,1
11/6/2022,44,46256,270,2
11/6/2022,44,2400,69,1
11/6/2022,44,500,270,1
11/6/2022,44,2300,267,2
11/6/2022,44,17340,39,2
11/6/2022,44,13263,220,2
11/7/2022,45,2400,259,1
11/7/2022,45,11545,267,2
11/7/2022,45,9800,220,2
11/7/2022,45,31984,39,2
11/7/2022,45,2000,103,1
11/7/2022,45,29300,270,1
11/7/2022,45,2532,39,1
11/7/2022,45,7000,69,1
11/7/2022,45,17456,270,2
11/7/2022,45,10700,224,1
11/8/2022,45,38000,224,1
11/8/2022,45,4100,69,1
11/8/2022,45,12600,220,2
11/8/2022,45,15600,161,2
11/8/2022,45,29455,267,2
11/8/2022,45,12400,259,1
11/8/2022,45,10300,270,1
11/8/2022,45,800,39,1
11/8/2022,45,16324,270,2
11/8/2022,45,17020,39,2
11/9/2022,45,300,39,1
11/9/2022,45,10300,224,1
11/9/2022,45,31930,270,1
11/9/2022,45,7100,69,1
11/9/2022,45,33784,270,2
11/9/2022,45,17972,39,2
11/9/2022,45,5800,220,2
11/9/2022,45,21535,267,2
11/10/2022,45,18800,259,1
11/10/2022,45,2400,69,1
11/10/2022,45,4563,220,2
11/10/2022,45,23340,267,2
11/10/2022,45,48640,270,1
11/10/2022,45,15800,161,2
11/10/2022,45,30754,270,2
11/10/2022,45,17600,39,2
11/10/2022,45,1720,39,1
11/11/2022,45,27700,220,2
11/11/2022,45,21640,270,1
11/11/2022,45,17340,39,2
11/11/2022,45,14000,259,1
11/11/2022,45,6000,69,1
11/11/2022,45,28340,267,2
11/11/2022,45,38856,270,2
11/11/2022,45,600,39,1
11/12/2022,45,10000,161,2
11/12/2022,45,25856,270,2
11/12/2022,45,3000,70,1
11/12/2022,45,35080,270,1
11/12/2022,45,600,39,1
11/12/2022,45,32265,267,2
11/12/2022,45,21820,39,2
11/12/2022,45,4400,69,1
11/12/2022,45,2500,103,1
11/12/2022,45,12800,220,2
11/13/2022,45,4400,267,2
11/13/2022,45,3300,69,1
11/13/2022,45,17440,39,2
11/13/2022,45,300,39,1
11/13/2022,45,11080,270,1
11/13/2022,45,13200,259,1
11/13/2022,45,13263,220,2
11/13/2022,45,41536,270,2
11/14/2022,46,28429,39,2
11/14/2022,46,8000,259,1
11/14/2022,46,2000,103,1
11/14/2022,46,54180,267,2
11/14/2022,46,1900,39,1
11/14/2022,46,4800,69,1
11/14/2022,46,10300,224,1
11/14/2022,46,20700,270,1
11/14/2022,46,17952,270,2
11/14/2022,46,15800,220,2
11/15/2022,46,1600,39,1
11/15/2022,46,10000,161,2
11/15/2022,46,41200,224,1
11/15/2022,46,12600,220,2
11/15/2022,46,7900,267,2
11/15/2022,46,300,75,1
11/15/2022,46,18060,270,2
11/15/2022,46,41000,270,1
11/15/2022,46,2400,69,1
11/15/2022,46,10400,259,1
11/15/2022,46,14020,39,2
11/16/2022,46,5840,69,1
11/16/2022,46,300,39,1
11/16/2022,46,10300,224,1
11/16/2022,46,24720,270,2
11/16/2022,46,26230,270,1
11/16/2022,46,38640,267,2
11/16/2022,46,12800,220,2
11/16/2022,46,17972,39,2
11/17/2022,46,15335,220,2
11/17/2022,46,2180,39,1
11/17/2022,46,2100,69,1
11/17/2022,46,42640,270,1
11/17/2022,46,22480,39,2
11/17/2022,46,20586,270,2
11/17/2022,46,9385,267,2
11/17/2022,46,10000,161,2
11/17/2022,46,18000,259,1
11/18/2022,46,6840,270,1
11/18/2022,46,5200,69,1
11/18/2022,46,6000,259,1
11/18/2022,46,900,39,1
11/18/2022,46,20100,39,2
11/18/2022,46,20000,220,2
11/18/2022,46,20232,270,2
11/19/2022,46,19900,270,1
11/19/2022,46,12000,220,2
11/19/2022,46,1200,69,1
11/19/2022,46,1500,103,1
11/19/2022,46,3000,70,1
11/19/2022,46,10000,161,2
11/19/2022,46,21820,39,2
11/19/2022,46,5400,267,2
11/19/2022,46,600,39,1
11/19/2022,46,21312,270,2
11/20/2022,46,6500,270,1
11/20/2022,46,17440,39,2
11/20/2022,46,10200,224,1
11/20/2022,46,11600,259,1
11/20/2022,46,1200,69,1
11/20/2022,46,22668,270,2
11/20/2022,46,28095,267,2
11/20/2022,46,13263,220,2
11/20/2022,46,600,39,1
11/21/2022,47,1000,103,1
11/21/2022,47,16800,270,1
11/21/2022,47,6000,259,1
11/21/2022,47,2200,69,1
11/21/2022,47,18500,220,2
11/21/2022,47,28349,39,2
11/21/2022,47,19968,270,2
11/21/2022,47,1720,39,1
11/21/2022,47,41078,267,2
11/22/2022,47,20184,270,2
11/22/2022,47,41400,224,1
11/22/2022,47,1120,39,1
11/22/2022,47,7000,270,1
11/22/2022,47,12800,220,2
11/22/2022,47,8800,259,1
11/22/2022,47,3240,69,1
11/22/2022,47,15400,161,2
11/22/2022,47,5145,267,2
11/22/2022,47,8340,39,2
11/23/2022,47,14552,39,2
11/23/2022,47,24144,270,2
11/23/2022,47,38730,267,2
11/23/2022,47,5000,69,1
11/23/2022,47,14800,220,2
11/23/2022,47,57860,270,1
11/23/2022,47,10300,224,1
11/23/2022,47,300,39,1
11/24/2022,47,22594,270,2
11/24/2022,47,15080,270,1
11/24/2022,47,18600,39,2
11/24/2022,47,12800,220,2
11/24/2022,47,13650,161,2
11/24/2022,47,2440,39,1
11/24/2022,47,8000,81,1
11/24/2022,47,5550,267,2
11/24/2022,47,22000,259,1
11/24/2022,47,900,69,1
11/25/2022,47,4400,259,1
11/25/2022,47,23304,270,2
11/25/2022,47,4680,270,1
11/25/2022,47,2000,69,1
11/25/2022,47,26750,220,2
11/25/2022,47,14380,39,2
11/25/2022,47,6000,81,1
11/25/2022,47,810,267,2
11/25/2022,47,1100,39,1
11/26/2022,47,19900,270,1
11/26/2022,47,4480,39,2
11/26/2022,47,1600,69,1
11/26/2022,47,19600,161,2
11/26/2022,47,2545,267,2
11/26/2022,47,1100,39,1
11/26/2022,47,22356,270,2
11/26/2022,47,6000,220,2
11/27/2022,47,300,39,1
11/27/2022,47,1310,267,2
11/27/2022,47,16400,259,1
11/27/2022,47,19296,270,2
11/27/2022,47,27504,39,2
11/27/2022,47,1500,103,1
11/27/2022,47,1600,69,1
11/27/2022,47,11235,220,2
11/28/2022,48,1000,70,1
11/28/2022,48,18736,270,2
11/28/2022,48,17600,270,1
11/28/2022,48,24989,39,2
11/28/2022,48,1600,69,1
11/28/2022,48,600,39,1
11/28/2022,48,3500,267,1
11/28/2022,48,130,75,1
11/28/2022,48,15800,220,2
11/28/2022,48,3500,103,1
11/28/2022,48,4400,259,1
11/28/2022,48,53385,267,2
11/28/2022,48,10300,224,1
11/29/2022,48,3200,39,2
11/29/2022,48,12800,220,2
11/29/2022,48,1120,39,1
11/29/2022,48,150,69,1
11/29/2022,48,31580,267,2
11/29/2022,48,38700,224,1
11/29/2022,48,19600,161,2
11/29/2022,48,5000,267,1
11/29/2022,48,11200,259,1
11/29/2022,48,27504,270,2
11/30/2022,48,62760,270,1
11/30/2022,48,2500,267,1
11/30/2022,48,15800,220,2
11/30/2022,48,42810,267,2
11/30/2022,48,34032,270,2
11/30/2022,48,15000,161,2
11/30/2022,48,14612,39,2
11/30/2022,48,3600,69,1
11/30/2022,48,10300,224,1
12/1/2022,48,4000,267,2
12/1/2022,48,2500,267,1
12/1/2022,48,15000,187,1
12/1/2022,48,300,69,1
12/1/2022,48,16400,259,1
12/1/2022,48,600,39,1
12/1/2022,48,5080,270,1
12/1/2022,48,25152,270,2
12/1/2022,48,13480,220,2
12/1/2022,48,12800,220,2
12/1/2022,48,12560,39,2
12/1/2022,48,4600,161,2
12/2/2022,48,7500,81,1
12/2/2022,48,600,39,1
12/2/2022,48,3025,267,2
12/2/2022,48,4000,259,1
12/2/2022,48,6600,69,1
12/2/2022,48,26750,220,2
12/2/2022,48,11680,270,1
12/2/2022,48,3000,267,1
12/2/2022,48,18360,270,2
12/2/2022,48,14380,39,2
12/3/2022,48,25850,270,1
12/3/2022,48,600,39,1
12/3/2022,48,3000,267,1
12/3/2022,48,1600,69,1
12/3/2022,48,14600,220,2
12/3/2022,48,18624,270,2
12/3/2022,48,3835,267,2
12/3/2022,48,4480,39,2
12/3/2022,48,4600,161,2
12/4/2022,48,13320,39,2
12/4/2022,48,27764,270,2
12/4/2022,48,10478,220,2
12/4/2022,48,700,69,1
12/4/2022,48,300,39,1
12/4/2022,48,25600,259,1
12/4/2022,48,10200,161,2
12/4/2022,48,122500,224,1
12/5/2022,49,18000,259,1
12/5/2022,49,74550,270,1
12/5/2022,49,1000,70,1
12/5/2022,49,17240,39,2
12/5/2022,49,20856,270,2
12/5/2022,49,5000,267,1
12/5/2022,49,34000,220,2
12/5/2022,49,2430,267,2
12/5/2022,49,300,39,1
12/5/2022,49,2030,69,1
12/5/2022,49,6000,75,1
12/5/2022,49,10300,224,1
12/5/2022,49,15000,187,1
12/6/2022,49,1000,103,1
12/6/2022,49,15950,161,2
12/6/2022,49,1750,69,1
12/6/2022,49,4865,267,2
12/6/2022,49,10500,81,1
12/6/2022,49,30000,259,1
12/6/2022,49,29296,270,2
12/6/2022,49,6000,75,1
12/6/2022,49,12800,220,2
12/7/2022,49,24000,259,1
12/7/2022,49,27120,270,2
12/7/2022,49,40620,267,2
12/7/2022,49,7000,267,1
12/7/2022,49,10200,161,2
12/7/2022,49,16292,39,2
12/7/2022,49,42700,224,1
12/7/2022,49,1800,69,1
12/7/2022,49,30400,220,2
12/7/2022,49,66850,270,1
12/8/2022,49,7000,267,1
12/8/2022,49,31090,270,2
12/8/2022,49,5750,161,2
12/8/2022,49,39920,267,2
12/8/2022,49,32600,270,1
12/8/2022,49,12800,220,2
12/8/2022,49,54400,259,1
12/8/2022,49,2140,39,1
12/8/2022,49,19780,39,2
12/9/2022,49,2600,267,2
12/9/2022,49,21700,220,2
12/9/2022,49,2000,259,1
12/9/2022,49,40100,270,1
12/9/2022,49,1200,104,1
12/9/2022,49,2100,69,1
12/9/2022,49,13820,39,2
12/9/2022,49,6450,75,1
12/9/2022,49,122500,224,1
12/9/2022,49,15810,270,2
12/10/2022,49,12450,220,2
12/10/2022,49,144100,270,1
12/10/2022,49,11851,39,2
12/10/2022,49,4500,267,2
12/10/2022,49,65000,270,2
12/10/2022,49,2800,69,1
12/10/2022,49,3400,161,2
12/11/2022,49,7500,75,1
12/11/2022,49,89200,270,1
12/11/2022,49,6600,81,1
12/11/2022,49,13320,39,2
12/11/2022,49,53252,270,2
12/11/2022,49,1800,104,1
12/11/2022,49,28245,267,2
12/11/2022,49,15900,161,2
12/11/2022,49,3300,39,1
12/11/2022,49,55600,259,1
12/12/2022,50,3000,69,1
12/12/2022,50,7500,75,1
12/12/2022,50,29460,270,2
12/12/2022,50,56885,267,2
12/12/2022,50,17240,39,2
12/12/2022,50,21700,220,2
12/12/2022,50,1200,39,1
12/12/2022,50,54000,259,1
12/12/2022,50,42500,270,1
12/13/2022,50,4000,267,1
12/13/2022,50,25188,270,2
12/13/2022,50,10680,39,2
12/13/2022,50,1560,39,1
12/13/2022,50,14750,161,2
12/13/2022,50,35200,270,1
12/13/2022,50,57200,259,1
12/13/2022,50,23300,220,2
12/13/2022,50,6955,267,2
12/14/2022,50,600,39,1
12/14/2022,50,8000,75,1
12/14/2022,50,52300,270,1
12/14/2022,50,5600,224,1
12/14/2022,50,23300,220,2
12/14/2022,50,19032,39,2
12/14/2022,50,41965,267,2
12/14/2022,50,18864,270,2
12/15/2022,50,6050,267,2
12/15/2022,50,2000,267,1
12/15/2022,50,32750,161,2
12/15/2022,50,19006,270,2
12/15/2022,50,4720,39,1
12/15/2022,50,22040,39,2
12/15/2022,50,12800,220,2
12/15/2022,50,2800,259,1
12/16/2022,50,13320,39,2
12/16/2022,50,16800,161,2
12/16/2022,50,10300,224,1
12/16/2022,50,2000,259,1
12/16/2022,50,6000,267,2
12/16/2022,50,82200,270,1
12/16/2022,50,10156,220,2
12/16/2022,50,600,39,1
12/16/2022,50,28268,270,2
12/17/2022,50,40716,270,2
12/17/2022,50,17423,39,2
12/17/2022,50,89900,270,1
12/17/2022,50,6600,267,2
12/17/2022,50,300,39,1
12/18/2022,50,17800,39,2
12/18/2022,50,10300,39,2
12/18/2022,50,3800,267,2
12/18/2022,50,12000,259,1
12/18/2022,50,26650,270,2
12/19/2022,51,27971,39,2
12/19/2022,51,56375,267,2
12/19/2022,51,800,259,1
12/19/2022,51,21000,220,2
12/19/2022,51,51900,270,1
12/19/2022,51,1200,69,1
12/19/2022,51,10200,161,2
12/20/2022,51,29250,270,1
12/20/2022,51,24300,141,2
12/20/2022,51,21110,220,2
12/20/2022,51,960,39,1
12/20/2022,51,7075,267,2
12/20/2022,51,9060,39,2
12/20/2022,51,21120,270,2
12/20/2022,51,16000,259,1
12/22/2022,51,24000,161,2
12/22/2022,51,21000,220,2
12/22/2022,51,40890,267,2
12/22/2022,51,21232,39,2
12/22/2022,51,19776,270,2
12/23/2022,51,23635,220,2
12/23/2022,51,4480,39,2
12/23/2022,51,5000,267,2
12/23/2022,51,5616,270,2
12/23/2022,51,18750,141,2
12/24/2022,51,21972,270,2
12/24/2022,51,21320,39,2
12/24/2022,51,28395,267,2
12/25/2022,51,12160,39,2
12/25/2022,51,9840,267,2
12/26/2022,52,56375,267,2
12/27/2022,52,20911,39,2
12/27/2022,52,7075,267,2
12/27/2022,52,10000,161,2
12/27/2022,52,26496,270,2
12/28/2022,52,50616,270,2
12/29/2022,52,40890,267,2
12/29/2022,52,9460,39,2
12/29/2022,52,31074,270,2
12/30/2022,52,27156,270,2
12/30/2022,52,16852,39,2
12/30/2022,52,5000,267,2
12/31/2022,52,28395,267,2
12/31/2022,52,27156,270,2
12/31/2022,52,31464,39,2
1/1/2023,0,35711,39,2
1/1/2023,0,5100,267,2
1/1/2023,0,2860,270,2
1/2/2023,1,1200,69,1
1/2/2023,1,10200,224,1
1/2/2023,1,2000,267,1
1/2/2023,1,600,39,1
1/2/2023,1,22954,270,2
1/2/2023,1,2700,220,2
1/2/2023,1,10600,270,1
1/2/2023,1,61275,267,2
1/3/2023,1,10600,270,1
1/3/2023,1,25284,270,2
1/3/2023,1,2000,103,1
1/3/2023,1,31243,39,2
1/3/2023,1,30000,161,2
1/3/2023,1,1400,69,1
1/4/2023,1,1416,39,1
1/4/2023,1,30454,270,2
1/4/2023,1,1600,69,1
1/4/2023,1,19912,39,2
1/4/2023,1,41200,224,1
1/4/2023,1,1000,99,1
1/4/2023,1,2000,267,1
1/4/2023,1,58000,270,1
1/4/2023,1,44075,267,2
1/5/2023,1,500,99,1
1/5/2023,1,11940,39,2
1/5/2023,1,10300,270,1
1/5/2023,1,1100,39,1
1/5/2023,1,32934,270,2
1/5/2023,1,6350,69,1
1/5/2023,1,4000,267,1
1/5/2023,1,6800,267,2
1/6/2023,1,4000,141,1
1/6/2023,1,220,75,1
1/6/2023,1,3600,69,1
1/6/2023,1,700,191,1
1/6/2023,1,900,39,1
1/6/2023,1,5000,70,1
1/6/2023,1,25104,270,2
1/6/2023,1,11400,270,1
1/6/2023,1,19491,39,2
1/7/2023,1,8340,39,2
1/7/2023,1,1500,103,1
1/7/2023,1,3500,99,1
1/7/2023,1,1100,39,1
1/7/2023,1,4000,267,1
1/7/2023,1,33620,267,2
1/7/2023,1,24000,270,1
1/7/2023,1,26074,270,2
1/7/2023,1,700,69,1
1/8/2023,1,10572,39,2
1/8/2023,1,2600,270,1
1/8/2023,1,5400,270,2
1/8/2023,1,5000,267,1
1/8/2023,1,600,69,1
1/8/2023,1,1416,39,1
1/8/2023,1,36750,191,1
1/8/2023,1,20100,267,2
1/8/2023,1,65000,141,2
1/9/2023,2,48950,161,2
1/9/2023,2,17578,270,2
1/9/2023,2,22790,267,2
1/9/2023,2,14000,160,2
1/9/2023,2,20723,39,2
1/10/2023,2,31224,270,2
1/10/2023,2,55755,267,2
1/10/2023,2,18100,39,2
1/10/2023,2,7750,141,2
1/11/2023,2,11700,39,2
1/11/2023,2,32014,270,2
1/11/2023,2,55720,267,2
1/11/2023,2,14300,127,2
1/11/2023,2,6264,160,2
1/12/2023,2,24865,39,2
1/12/2023,2,38514,270,2
1/12/2023,2,10000,160,2
1/12/2023,2,22265,267,2
1/13/2023,2,19099,39,2
1/13/2023,2,35194,270,2
1/13/2023,2,26000,141,2
1/14/2023,2,11480,267,2
1/14/2023,2,35764,39,2
1/14/2023,2,24314,270,2
1/15/2023,2,28000,160,2
1/15/2023,2,36870,39,2
1/15/2023,2,3900,270,2
1/15/2023,2,26504,267,2
1/16/2023,3,78130,267,2
1/16/2023,3,23517,160,2
1/16/2023,3,2700,220,2
1/16/2023,3,32595,39,2
1/16/2023,3,17578,270,2
1/17/2023,3,22311,160,2
1/17/2023,3,24708,270,2
1/17/2023,3,7200,161,2
1/17/2023,3,35075,39,2
1/17/2023,3,9145,267,2
1/18/2023,3,16000,141,2
1/18/2023,3,22800,161,2
1/18/2023,3,21339,39,2
1/18/2023,3,9765,267,2
1/18/2023,3,23398,270,2
1/19/2023,3,30084,39,2
1/19/2023,3,65285,267,2
1/19/2023,3,26166,270,2
1/20/2023,3,25678,270,2
1/20/2023,3,18000,161,2
1/20/2023,3,19200,141,2
1/20/2023,3,9639,39,2
1/21/2023,3,13355,39,2
1/21/2023,3,38675,267,2
1/21/2023,3,23124,270,2
1/22/2023,3,16608,270,2
1/22/2023,3,4025,267,2
1/22/2023,3,23217,160,2
1/22/2023,3,26343,39,2
1/23/2023,4,27442,270,2
1/23/2023,4,70020,267,2
1/23/2023,4,6615,39,2
1/24/2023,4,47252,270,2
1/24/2023,4,11816,39,2
1/24/2023,4,53724,161,2
1/24/2023,4,9765,267,2
1/25/2023,4,14052,39,2
1/25/2023,4,58150,267,2
1/25/2023,4,31042,270,2
1/26/2023,4,33702,270,2
1/26/2023,4,22125,267,2
1/26/2023,4,30000,161,2
1/26/2023,4,20000,160,2
1/26/2023,4,12904,39,2
1/27/2023,4,42252,270,2
1/27/2023,4,18507,39,2
1/28/2023,4,21342,39,2
1/28/2023,4,49354,270,2
1/28/2023,4,13505,267,2
1/29/2023,4,31675,267,2
1/29/2023,4,38150,160,2
1/29/2023,4,8469,39,2
1/29/2023,4,5100,270,2
2/6/2023,6,5050,267,2
2/6/2023,6,22311,160,2
2/6/2023,6,13800,270,1
2/6/2023,6,20000,224,1
2/6/2023,6,8200,270,2
2/6/2023,6,2076,39,1
2/6/2023,6,4000,267,1
2/6/2023,6,46385,39,2
2/6/2023,6,700,69,1
2/7/2023,6,11000,160,2
2/7/2023,6,1116,39,1
2/7/2023,6,27960,267,2
2/7/2023,6,38580,270,2
2/7/2023,6,36060,270,1
2/7/2023,6,2232,39,2
2/7/2023,6,1500,103,1
2/8/2023,6,82600,224,1
2/8/2023,6,20020,270,2
2/8/2023,6,56725,267,2
2/8/2023,6,360,39,1
2/8/2023,6,25247,39,2
2/8/2023,6,17460,270,1
2/8/2023,6,4000,267,1
2/9/2023,6,3835,267,2
2/9/2023,6,1200,39,1
2/9/2023,6,23000,160,2
2/9/2023,6,4000,267,1
2/9/2023,6,23748,270,2
2/9/2023,6,7660,270,1
2/10/2023,6,1000,69,1
2/10/2023,6,14860,270,1
2/10/2023,6,25364,270,2
2/10/2023,6,38685,267,2
2/10/2023,6,900,39,1
2/11/2023,6,29790,267,2
2/11/2023,6,14150,39,2
2/11/2023,6,15048,270,2
2/12/2023,6,4000,267,1
2/12/2023,6,6000,267,1
2/12/2023,6,19248,270,2
2/12/2023,6,2500,39,1
2/12/2023,6,3000,70,1
2/12/2023,6,5036,39,2
2/12/2023,6,900,39,1
2/12/2023,6,2500,160,2
2/12/2023,6,16625,267,2
2/12/2023,6,15700,270,1
2/12/2023,6,1000,270,1
2/12/2023,6,2800,99,1
2/13/2023,7,6000,267,1
2/13/2023,7,3816,270,2
2/13/2023,7,30200,224,1
2/13/2023,7,57210,160,2
2/13/2023,7,1786,69,1
2/13/2023,7,1800,220,2
2/13/2023,7,13800,270,1
2/13/2023,7,2000,103,1
2/13/2023,7,15750,267,2
2/14/2023,7,33500,270,1
2/14/2023,7,31383,270,2
2/14/2023,7,55755,267,2
2/14/2023,7,1600,39,1
2/14/2023,7,2800,69,1
2/14/2023,7,20880,39,2
2/15/2023,7,1500,99,1
2/15/2023,7,22257,270,2
2/15/2023,7,18460,270,1
2/15/2023,7,99200,224,1
2/15/2023,7,7304,39,2
2/15/2023,7,16460,267,2
2/15/2023,7,1500,103,1
2/15/2023,7,9300,69,1
2/15/2023,7,5000,289,1
2/15/2023,7,6000,267,1
2/16/2023,7,20972,39,2
2/16/2023,7,29739,270,2
2/16/2023,7,35605,267,2
2/16/2023,7,52210,160,2
2/16/2023,7,14990,270,1
2/16/2023,7,2000,267,1
2/16/2023,7,3280,39,1
2/16/2023,7,10100,69,1
2/17/2023,7,4632,39,2
2/17/2023,7,2976,39,1
2/17/2023,7,22473,270,2
2/17/2023,7,3700,69,1
2/17/2023,7,14360,270,1
2/17/2023,7,40025,267,2
2/17/2023,7,800,81,1
2/18/2023,7,3000,69,1
2/18/2023,7,4000,70,1
2/18/2023,7,11664,270,2
2/18/2023,7,14105,39,2
2/18/2023,7,17700,270,1
2/18/2023,7,1200,81,1
2/18/2023,7,53400,161,2
2/18/2023,7,2220,39,1
2/18/2023,7,13625,267,2
2/18/2023,7,52346,160,2
2/18/2023,7,3500,103,1
2/18/2023,7,6000,267,1
2/18/2023,7,2300,99,1
2/19/2023,7,7304,39,2
2/19/2023,7,1500,99,1
2/19/2023,7,2700,69,1
2/19/2023,7,16840,267,2
2/19/2023,7,28848,270,2
2/19/2023,7,6000,267,1
2/19/2023,7,700,39,1
2/20/2023,8,6000,267,1
2/20/2023,8,5600,70,1
2/20/2023,8,4000,39,2
2/20/2023,8,30000,224,1
2/20/2023,8,1900,39,1
2/20/2023,8,3000,270,2
2/20/2023,8,15400,141,2
2/20/2023,8,40770,267,2
2/20/2023,8,25326,160,2
2/20/2023,8,15800,270,1
2/21/2023,8,4400,103,1
2/21/2023,8,3600,81,1
2/21/2023,8,16880,39,2
2/21/2023,8,3300,69,1
2/21/2023,8,29775,267,2
2/21/2023,8,24730,270,2
2/21/2023,8,47680,270,1
2/22/2023,8,40205,267,2
2/22/2023,8,1760,39,1
2/22/2023,8,2800,69,1
2/22/2023,8,23892,270,2
2/22/2023,8,6000,267,1
2/22/2023,8,12000,161,2
2/22/2023,8,1500,99,1
2/22/2023,8,25520,270,1
2/22/2023,8,89000,224,1
2/22/2023,8,19579,39,2
2/23/2023,8,20543,39,2
